timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,thrust_x,thrust_y,thrust_z
1756645492998,0.000000,0.320635,0.000000,0.000000,-1.677706,0.000000,0.000000,15.000000,0.000000
1756645493002,0.000000,0.315359,0.000000,0.000000,-1.677706,0.000000,0.000000,15.000000,0.000000
1756645493015,0.000000,0.303023,0.000000,0.000000,-0.334432,0.000000,0.000000,15.000000,0.000000
1756645493032,0.000000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,0.000000
1756645493049,0.000000,0.300690,0.000000,0.000000,0.086500,0.000000,0.000000,15.000000,0.000000
1756645493052,0.000000,0.300988,0.000000,0.000000,0.086500,0.000000,0.000000,15.000000,0.000000
1756645493065,0.000000,0.302767,0.000000,0.000000,0.173000,0.000000,0.000000,15.000000,0.000000
1756645493069,0.000000,0.303405,0.000000,0.000000,0.173000,0.000000,0.000000,15.000000,0.000000
1756645493082,0.000000,0.306514,-0.000703,0.000000,0.259500,-0.083333,0.000000,15.000000,-5.000000
1756645493085,0.000000,0.307282,-0.000950,0.000000,0.259500,-0.083333,0.000000,15.000000,-5.000000
1756645493098,0.000000,0.311304,-0.002667,0.000000,0.346000,-0.166667,0.000000,15.000000,-5.000000
1756645493102,0.000000,0.312704,-0.003342,0.000000,0.346000,-0.166667,0.000000,15.000000,-5.000000
1756645493115,0.000000,0.317734,-0.006084,0.000000,0.432500,-0.250000,0.000000,15.000000,-5.000000
1756645493119,0.000000,0.319346,-0.007016,0.000000,0.432500,-0.250000,0.000000,15.000000,-5.000000
1756645493132,0.000000,0.325604,-0.010889,0.000000,0.519000,-0.333333,0.000000,15.000000,-5.000000
1756645493135,0.000000,0.327477,-0.012092,0.000000,0.519000,-0.333333,0.000000,15.000000,-5.000000
1756645493148,0.000000,0.334923,-0.017088,0.000000,0.605500,-0.416667,0.000000,15.000000,-5.000000
1756645493152,0.000000,0.337096,-0.018583,0.000000,0.605500,-0.416667,0.000000,15.000000,-5.000000
1756645493165,0.000000,0.345681,-0.024673,0.000000,0.692000,-0.500000,0.000000,15.000000,-5.000000
1756645493168,0.000000,0.348004,-0.026352,0.000000,0.692000,-0.500000,0.000000,15.000000,-5.000000
1756645493182,0.000000,0.357843,-0.033619,0.000000,0.778500,-0.583333,0.000000,15.000000,-5.000000
1756645493185,0.000000,0.360715,-0.035772,0.000000,0.778500,-0.583333,0.000000,15.000000,-5.000000
1756645493198,0.000000,0.371474,-0.043975,0.000000,0.865000,-0.666667,0.000000,15.000000,-5.000000
1756645493202,0.000000,0.374503,-0.046309,0.000000,0.865000,-0.666667,0.000000,15.000000,-5.000000
1756645493215,0.000000,0.386618,-0.055775,0.000000,0.951500,-0.750000,0.000000,15.000000,-5.000000
1756645493218,0.000000,0.389310,-0.057897,0.000000,0.951500,-0.750000,0.000000,15.000000,-5.000000
1756645493232,0.000000,0.403100,-0.068883,0.000000,1.038000,-0.833333,0.000000,15.000000,-5.000000
1756645493235,0.000000,0.406266,-0.071424,0.000000,1.038000,-0.833333,0.000000,15.000000,-5.000000
1756645493248,0.000000,0.421096,-0.083437,0.000000,1.124500,-0.916667,0.000000,15.000000,-5.000000
1756645493251,0.000000,0.424530,-0.086236,0.000000,1.124500,-0.916667,0.000000,15.000000,-5.000000
1756645493265,0.000000,0.440450,-0.099312,0.000000,1.211000,-1.000000,0.000000,15.000000,-5.000000
1756645493268,0.000000,0.443943,-0.102196,0.000000,1.211000,-1.000000,0.000000,15.000000,-5.000000
1756645493282,0.000000,0.461430,-0.116729,0.000000,1.297500,-1.083333,0.000000,15.000000,-5.000000
1756645493285,0.000000,0.465139,-0.119825,0.000000,1.297500,-1.083333,0.000000,15.000000,-5.000000
1756645493298,0.000000,0.483556,-0.135287,0.000000,1.384000,-1.166667,0.000000,15.000000,-5.000000
1756645493315,0.000000,0.507343,-0.155419,0.000000,1.470500,-1.250000,0.000000,15.000000,-5.000000
1756645493319,0.000000,0.513019,-0.160243,0.000000,1.470500,-1.250000,0.000000,15.000000,-5.000000
1756645493332,0.000000,0.532409,-0.176801,0.000000,1.557000,-1.333333,0.000000,15.000000,-5.000000
1756645493348,0.000000,0.559194,-0.199809,0.000000,1.643500,-1.416667,0.000000,15.000000,-5.000000
1756645493351,0.000000,0.563891,-0.203858,0.000000,1.643500,-1.416667,0.000000,15.000000,-5.000000
1756645493365,0.000000,0.587051,-0.223888,0.000000,1.730000,-1.500000,0.000000,15.000000,-5.000000
1756645493382,0.000000,0.616700,-0.249659,0.000000,1.816500,-1.583333,0.000000,15.000000,-5.000000
1756645493385,0.000000,0.622836,-0.255007,0.000000,1.816500,-1.583333,0.000000,15.000000,-5.000000
1756645493398,0.000000,0.647535,-0.276597,0.000000,1.903000,-1.666667,0.000000,15.000000,-5.000000
1756645493415,0.000000,0.680026,-0.305111,0.000000,1.989501,-1.750000,0.000000,15.000000,-5.000000
1756645493418,0.000000,0.686329,-0.310656,0.000000,1.989501,-1.750000,0.000000,15.000000,-5.000000
1756645493432,0.000000,0.713754,-0.334834,0.000000,2.076000,-1.833334,0.000000,15.000000,-5.000000
1756645493448,0.000000,0.749098,-0.366100,0.000000,2.162500,-1.916667,0.000000,15.000000,-5.000000
1756645493452,0.000000,0.756273,-0.372460,0.000000,2.162500,-1.916667,0.000000,15.000000,-5.000000
1756645493465,0.000000,0.785802,-0.398683,0.000000,2.249000,-2.000000,0.000000,15.000000,-5.000000
1756645493468,0.000000,0.792733,-0.404847,0.000000,2.249000,-2.000000,0.000000,15.000000,-5.000000
1756645493482,0.000000,0.823820,-0.432540,0.000000,2.335500,-2.083333,0.000000,15.000000,-5.000000
1756645493485,0.000000,0.831698,-0.439568,0.000000,2.335500,-2.083333,0.000000,15.000000,-5.000000
1756645493498,0.000000,0.863403,-0.467897,0.000000,2.422000,-2.166667,0.000000,15.000000,-5.000000
1756645493515,0.000000,0.904715,-0.504900,0.000000,2.508500,-2.250000,0.000000,15.000000,-5.000000
1756645493532,0.000000,0.947042,-0.542909,0.000000,2.595000,-2.333333,0.000000,15.000000,-5.000000
1756645493536,0.000000,0.957401,-0.552223,0.000000,2.595000,-2.333333,0.000000,15.000000,-5.000000
1756645493548,0.000000,0.990950,-0.582432,0.000000,2.681500,-2.416667,0.000000,15.000000,-5.000000
1756645493552,0.000000,1.000150,-0.590723,0.000000,2.681500,-2.416667,0.000000,15.000000,-5.000000
1756645493565,0.000000,1.036198,-0.623252,0.000000,2.768000,-2.500000,0.000000,15.000000,-5.000000
1756645493568,0.000000,1.044894,-0.631106,0.000000,2.768000,-2.500000,0.000000,15.000000,-5.000000
1756645493582,0.000000,1.082972,-0.665537,0.000000,2.854500,-2.583333,0.000000,15.000000,-5.000000
1756645493585,0.000000,1.093006,-0.674618,0.000000,2.854500,-2.583333,0.000000,15.000000,-5.000000
1756645493599,0.000000,1.132136,-0.712039,0.000000,2.691000,-2.666666,0.000000,0.000000,-5.000000
1756645493602,0.000000,1.139128,-0.718968,0.000000,2.691000,-2.666666,0.000000,0.000000,-5.000000
1756645493615,0.000000,1.173002,-0.754416,0.000000,2.527500,-2.750000,0.000000,0.000000,-5.000000
1756645493618,0.000000,1.181148,-0.763279,0.000000,2.527500,-2.750000,0.000000,0.000000,-5.000000
1756645493632,0.000000,1.213850,-0.800860,0.000000,2.364000,-2.833333,0.000000,0.000000,-5.000000
1756645493635,0.000000,1.221360,-0.809861,0.000000,2.364000,-2.833333,0.000000,0.000000,-5.000000
1756645493649,0.000000,1.252428,-0.848636,0.000000,2.200500,-2.833333,0.000000,0.000000,0.000000
1756645493652,0.000000,1.259704,-0.858005,0.000000,2.200500,-2.833333,0.000000,0.000000,0.000000
1756645493665,0.000000,1.287444,-0.895336,0.000000,2.036999,-2.833333,0.000000,0.000000,0.000000
1756645493668,0.000000,1.294290,-0.904859,0.000000,2.036999,-2.833333,0.000000,0.000000,0.000000
1756645493682,0.000000,1.320055,-0.942429,0.000000,1.873499,-2.833333,0.000000,0.000000,0.000000
1756645493685,0.000000,1.325935,-0.951323,0.000000,1.873499,-2.833333,0.000000,0.000000,0.000000
1756645493698,0.000000,1.350209,-0.989942,0.000000,1.709999,-2.833333,0.000000,0.000000,0.000000
1756645493702,0.000000,1.355675,-0.998998,0.000000,1.709999,-2.833333,0.000000,0.000000,0.000000
1756645493715,0.000000,1.377388,-1.037058,0.000000,1.546499,-2.833333,0.000000,0.000000,0.000000
1756645493718,0.000000,1.382128,-1.045741,0.000000,1.546499,-2.833333,0.000000,0.000000,0.000000
1756645493732,0.000000,1.401880,-1.084227,0.000000,1.382999,-2.833333,0.000000,0.000000,0.000000
1756645493735,0.000000,1.406340,-1.093364,0.000000,1.382999,-2.833333,0.000000,0.000000,0.000000
1756645493748,0.000000,1.423624,-1.131328,0.000000,1.219499,-2.833333,0.000000,0.000000,0.000000
1756645493752,0.000000,1.427571,-1.140498,0.000000,1.219499,-2.833333,0.000000,0.000000,0.000000
1756645493765,0.000000,1.442705,-1.178558,0.000000,1.055999,-2.833333,0.000000,0.000000,0.000000
1756645493768,0.000000,1.446282,-1.188156,0.000000,1.055999,-2.833333,0.000000,0.000000,0.000000
1756645493782,0.000000,1.459079,-1.225848,0.000000,0.892499,-2.833333,0.000000,0.000000,0.000000
1756645493785,0.000000,1.462068,-1.235337,0.000000,0.892499,-2.833333,0.000000,0.000000,0.000000
1756645493798,0.000000,1.472726,-1.273159,0.000000,0.728999,-2.833333,0.000000,0.000000,0.000000
1756645493802,0.000000,1.475035,-1.282133,0.000000,0.728999,-2.833333,0.000000,0.000000,0.000000
1756645493815,0.000000,1.483581,-1.320190,0.000000,0.565499,-2.833333,0.000000,0.000000,0.000000
1756645493832,0.000000,1.491795,-1.367649,0.000000,0.401999,-2.833333,0.000000,0.000000,0.000000
1756645493850,0.000000,1.497664,-1.419959,0.000000,0.238499,-2.833333,0.000000,0.000000,0.000000
1756645493852,0.000000,1.498052,-1.424565,0.000000,0.238499,-2.833333,0.000000,0.000000,0.000000
1756645493865,0.000000,1.499952,-1.462106,0.000000,0.074999,-2.833333,0.000000,0.000000,0.000000
1756645493869,0.000000,1.500243,-1.473079,0.000000,0.074999,-2.833333,0.000000,0.000000,0.000000
1756645493882,0.000000,1.499946,-1.509219,0.000000,-0.088501,-2.833333,0.000000,0.000000,0.000000
1756645493885,0.000000,1.499648,-1.518770,0.000000,-0.088501,-2.833333,0.000000,0.000000,0.000000
1756645493898,0.000000,1.497212,-1.556511,0.000000,-0.252001,-2.833333,0.000000,0.000000,0.000000
1756645493902,0.000000,1.496298,-1.566783,0.000000,-0.252001,-2.833333,0.000000,0.000000,0.000000
1756645493915,0.000000,1.491756,-1.603721,0.000000,-0.415501,-2.833333,0.000000,0.000000,0.000000
1756645493919,0.000000,1.490319,-1.613521,0.000000,-0.415501,-2.833333,0.000000,0.000000,0.000000
1756645493932,0.000000,1.483607,-1.650785,0.000000,-0.579001,-2.833333,0.000000,0.000000,0.000000
1756645493935,0.000000,1.481738,-1.659931,0.000000,-0.579001,-2.833333,0.000000,0.000000,0.000000
1756645493948,0.000000,1.472689,-1.698084,0.000000,-0.742501,-2.833333,0.000000,0.000000,0.000000
1756645493952,0.000000,1.469946,-1.708553,0.000000,-0.742501,-2.833333,0.000000,0.000000,0.000000
1756645493965,0.000000,1.459076,-1.745264,0.000000,-0.906001,-2.833333,0.000000,0.000000,0.000000
1756645493969,0.000000,1.455787,-1.755549,0.000000,-0.906001,-2.833333,0.000000,0.000000,0.000000
1756645493982,0.000000,1.442739,-1.792453,0.000000,-1.069501,-2.833333,0.000000,0.000000,0.000000
1756645493985,0.000000,1.439332,-1.801478,0.000000,-1.069501,-2.833333,0.000000,0.000000,0.000000
1756645493998,0.000000,1.423645,-1.839724,0.000000,-1.233001,-2.833333,0.000000,0.000000,0.000000
1756645494001,0.000000,1.420017,-1.848061,0.000000,-1.233001,-2.833333,0.000000,0.000000,0.000000
1756645494015,0.000000,1.401820,-1.886997,0.000000,-1.396501,-2.833333,0.000000,0.000000,0.000000
1756645494018,0.000000,1.397481,-1.895799,0.000000,-1.396501,-2.833333,0.000000,0.000000,0.000000
1756645494032,0.000000,1.377264,-1.934270,0.000000,-1.560001,-2.833333,0.000000,0.000000,0.000000
1756645494035,0.000000,1.372024,-1.943787,0.000000,-1.560001,-2.833333,0.000000,0.000000,0.000000
1756645494049,0.000000,1.348533,-1.983917,0.000000,-1.723501,-2.833333,0.000000,0.000000,0.000000
1756645494052,0.000000,1.344020,-1.991335,0.000000,-1.723501,-2.833333,0.000000,0.000000,0.000000
1756645494065,0.000000,1.320096,-2.028609,0.000000,-1.887002,-2.833333,0.000000,0.000000,0.000000
1756645494069,0.000000,1.312948,-2.039341,0.000000,-1.887002,-2.833333,0.000000,0.000000,0.000000
1756645494082,0.000000,1.287378,-2.075856,0.000000,-2.050502,-2.833333,0.000000,0.000000,0.000000
1756645494085,0.000000,1.279858,-2.086247,0.000000,-2.050502,-2.833333,0.000000,0.000000,0.000000
1756645494098,0.000000,1.251950,-2.123080,0.000000,-2.214002,-2.833333,0.000000,0.000000,0.000000
1756645494102,0.000000,1.243512,-2.133879,0.000000,-2.214002,-2.833333,0.000000,0.000000,0.000000
1756645494115,0.000000,1.213788,-2.170315,0.000000,-2.377502,-2.833333,0.000000,0.000000,0.000000
1756645494118,0.000000,1.206122,-2.179451,0.000000,-2.377502,-2.833333,0.000000,0.000000,0.000000
1756645494132,0.000000,1.172959,-2.217482,0.000000,-2.541002,-2.833333,0.000000,0.000000,0.000000
1756645494135,0.000000,1.164823,-2.226555,0.000000,-2.541002,-2.833333,0.000000,0.000000,0.000000
1756645494148,0.000000,1.129363,-2.264701,0.000000,-2.704502,-2.833333,0.000000,0.000000,0.000000
1756645494152,0.000000,1.119525,-2.275008,0.000000,-2.704502,-2.833333,0.000000,0.000000,0.000000
1756645494165,0.000000,1.082902,-2.312059,0.000000,-2.868002,-2.833333,0.000000,0.000000,0.000000
1756645494169,0.000000,1.072094,-2.322736,0.000000,-2.868002,-2.833333,0.000000,0.000000,0.000000
1756645494182,0.000000,1.033980,-2.359155,0.000000,-3.031502,-2.833333,0.000000,0.000000,0.000000
1756645494185,0.000000,1.022950,-2.369463,0.000000,-3.031502,-2.833333,0.000000,0.000000,0.000000
1756645494198,0.000000,0.982401,-2.406203,0.000000,-3.195002,-2.833333,0.000000,0.000000,0.000000
1756645494202,0.000000,0.969981,-2.417217,0.000000,-3.195002,-2.833333,0.000000,0.000000,0.000000
1756645494215,0.000000,0.927461,-2.453806,0.000000,-3.358502,-2.833333,0.000000,0.000000,0.000000
1756645494219,0.000000,0.915432,-2.463953,0.000000,-3.358502,-2.833333,0.000000,0.000000,0.000000
1756645494232,0.000000,0.870304,-2.500963,0.000000,-3.522002,-2.833333,0.000000,0.000000,0.000000
1756645494235,0.000000,0.857238,-2.511475,0.000000,-3.522002,-2.833333,0.000000,0.000000,0.000000
1756645494248,0.000000,0.810593,-2.547996,0.000000,-3.685502,-2.833333,0.000000,0.000000,0.000000
1756645494251,0.000000,0.799397,-2.556603,0.000000,-3.685502,-2.833333,0.000000,0.000000,0.000000
1756645494265,0.000000,0.748052,-2.595121,0.000000,-3.849002,-2.833333,0.000000,0.000000,0.000000
1756645494282,0.000000,0.682752,-2.642279,0.000000,-4.012502,-2.833333,0.000000,0.000000,0.000000
1756645494298,0.000000,0.614670,-2.689480,0.000000,-4.176002,-2.833333,0.000000,0.000000,0.000000
1756645494315,0.000000,0.543827,-2.736707,0.000000,-4.339502,-2.833333,0.000000,0.000000,0.000000
1756645494336,0.000000,0.451223,-2.795911,0.000000,-4.503002,-2.833333,0.000000,0.000000,0.000000
1756645494349,0.000000,0.389824,-2.833674,0.000000,-4.666502,-2.833333,0.000000,0.000000,0.000000
1756645494357,0.000000,0.352535,-2.856314,0.000000,-4.666502,-2.833333,0.000000,0.000000,0.000000
1756645494365,0.000000,0.314973,-2.878370,0.000000,-4.830001,-2.833333,0.000000,0.000000,0.000000
1756645494382,0.000000,0.273648,-2.919573,0.000000,0.348015,-2.023809,0.000000,0.000000,0.000000
1756645494399,0.000000,0.279056,-2.954300,0.000000,0.278412,-2.023809,0.000000,0.000000,0.000000
1756645494402,0.000000,0.279984,-2.961049,0.000000,0.278412,-2.023809,0.000000,0.000000,0.000000
1756645494415,0.000000,0.283176,-2.987412,0.000000,0.222730,-2.023809,0.000000,0.000000,0.000000
1756645494419,0.000000,0.283913,-2.994103,0.000000,0.222730,-2.023809,0.000000,0.000000,0.000000
1756645494432,0.000000,0.286537,-3.021099,0.000000,0.178184,-2.023809,0.000000,0.000000,0.000000
1756645494435,0.000000,0.287163,-3.028201,0.000000,0.178184,-2.023809,0.000000,0.000000,0.000000
1756645494448,0.000000,0.289220,-3.054687,0.000000,0.142547,-2.023809,0.000000,0.000000,0.000000
1756645494452,0.000000,0.289686,-3.061301,0.000000,0.142547,-2.023809,0.000000,0.000000,0.000000
1756645494465,0.000000,0.291364,-3.088204,0.000000,0.114037,-2.023809,0.000000,0.000000,0.000000
1756645494482,0.000000,0.293118,-3.122527,0.000000,0.091230,-2.023809,0.000000,0.000000,0.000000
1756645494485,0.000000,0.293433,-3.129507,0.000000,0.091230,-2.023809,0.000000,0.000000,0.000000
1756645494498,0.000000,0.294479,-3.155831,0.000000,0.072984,-2.023809,0.000000,0.000000,0.000000
1756645494502,0.000000,0.294722,-3.162558,0.000000,0.072984,-2.023809,0.000000,0.000000,0.000000
1756645494515,0.000000,0.295588,-3.189733,0.000000,0.058387,-2.023809,0.000000,0.000000,0.000000
1756645494518,0.000000,0.295772,-3.196118,0.000000,0.058387,-2.023809,0.000000,0.000000,0.000000
1756645494532,0.000000,0.296469,-3.223379,0.000000,0.046710,-2.023809,0.000000,0.000000,0.000000
1756645494535,0.000000,0.296623,-3.230065,0.000000,0.046710,-2.023809,0.000000,0.000000,0.000000
1756645494548,0.000000,0.297172,-3.256943,0.000000,0.037368,-2.023809,0.000000,0.000000,0.000000
1756645494552,0.000000,0.297303,-3.264052,0.000000,0.037368,-2.023809,0.000000,0.000000,0.000000
1756645494565,0.000000,0.297739,-3.290813,0.000000,0.029894,-2.023809,0.000000,0.000000,0.000000
1756645494568,0.000000,0.297834,-3.297218,0.000000,0.029894,-2.023809,0.000000,0.000000,0.000000
1756645494582,0.000000,0.298191,-3.324503,0.000000,0.023917,-2.023809,0.000000,0.000000,0.000000
1756645494585,0.000000,0.298275,-3.331607,0.000000,0.023917,-2.023809,0.000000,0.000000,0.000000
1756645494598,0.000000,0.298552,-3.358123,0.000000,0.019133,-2.023809,0.000000,0.000000,0.000000
1756645494601,0.000000,0.298611,-3.364378,0.000000,0.019133,-2.023809,0.000000,0.000000,0.000000
1756645494615,0.000000,0.298842,-3.391873,0.000000,0.015307,-2.023809,0.000000,0.000000,0.000000
1756645494619,0.000000,0.298894,-3.398835,0.000000,0.015307,-2.023809,0.000000,0.000000,0.000000
1756645494632,0.000000,0.299075,-3.425805,0.000000,0.012244,-2.023809,0.000000,0.000000,0.000000
1756645494635,0.000000,0.299113,-3.432144,0.000000,0.012244,-2.023809,0.000000,0.000000,0.000000
1756645494648,0.000000,0.299259,-3.459346,0.000000,0.009796,-2.023809,0.000000,0.000000,0.000000
1756645494651,0.000000,0.299286,-3.464906,0.000000,0.009796,-2.023809,0.000000,0.000000,0.000000
1756645494665,0.000000,0.299407,-3.493071,0.000000,0.007835,-2.023809,0.000000,0.000000,0.000000
1756645494668,0.000000,0.299429,-3.498806,0.000000,0.007835,-2.023809,0.000000,0.000000,0.000000
1756645494682,0.000000,0.299526,-3.526871,0.000000,0.006269,-2.023809,0.000000,0.000000,0.000000
1756645494685,0.000000,0.299544,-3.532618,0.000000,0.006269,-2.023809,0.000000,0.000000,0.000000
1756645494698,0.000000,0.299620,-3.560526,0.000000,0.005015,-2.023809,0.000000,0.000000,0.000000
1756645494701,0.000000,0.299635,-3.566239,0.000000,0.005015,-2.023809,0.000000,0.000000,0.000000
1756645494715,0.000000,0.299696,-3.594303,0.000000,0.004012,-2.023809,0.000000,0.000000,0.000000
1756645494719,0.000000,0.299710,-3.601349,0.000000,0.004012,-2.023809,0.000000,0.000000,0.000000
1756645494732,0.000000,0.299757,-3.628000,0.000000,0.003211,-2.023809,0.000000,0.000000,0.000000
1756645494735,0.000000,0.299767,-3.633980,0.000000,0.003211,-2.023809,0.000000,0.000000,0.000000
1756645494748,0.000000,0.299806,-3.661805,0.000000,0.002567,-2.023809,0.000000,0.000000,0.000000
1756645494752,0.000000,0.299814,-3.668388,0.000000,0.002567,-2.023809,0.000000,0.000000,0.000000
1756645494765,0.000000,0.299845,-3.695506,0.000000,0.002053,-2.023809,0.000000,0.000000,0.000000
1756645494768,0.000000,0.299851,-3.701908,0.000000,0.002053,-2.023809,0.000000,0.000000,0.000000
1756645494782,0.000000,0.299876,-3.729243,0.000000,0.001643,-2.023809,0.000000,0.000000,0.000000
1756645494785,0.000000,0.299881,-3.735980,0.000000,0.001643,-2.023809,0.000000,0.000000,0.000000
1756645494798,0.000000,0.299901,-3.762947,0.000000,0.001314,-2.023809,0.000000,0.000000,0.000000
1756645494801,0.000000,0.299904,-3.768257,0.000000,0.001314,-2.023809,0.000000,0.000000,0.000000
1756645494815,0.000000,0.299920,-3.796748,0.000000,0.001051,-2.023809,0.000000,0.000000,0.000000
1756645494818,0.000000,0.299923,-3.802541,0.000000,0.001051,-2.023809,0.000000,0.000000,0.000000
1756645494832,0.000000,0.299936,-3.830374,0.000000,0.000842,-2.023809,0.000000,0.000000,0.000000
1756645494835,0.000000,0.299939,-3.836383,0.000000,0.000842,-2.023809,0.000000,0.000000,0.000000
1756645494848,0.000000,0.299949,-3.864131,0.000000,0.000674,-2.023809,0.000000,0.000000,0.000000
1756645494852,0.000000,0.299952,-3.872121,0.000000,0.000674,-2.023809,0.000000,0.000000,0.000000
1756645494865,0.000000,0.299959,-3.897996,0.000000,0.000537,-2.023809,0.000000,0.000000,0.000000
1756645494868,0.000000,0.299961,-3.904371,0.000000,0.000537,-2.023809,0.000000,0.000000,0.000000
1756645494882,0.000000,0.299967,-3.931509,0.000000,0.000432,-2.023809,0.000000,0.000000,0.000000
1756645494885,0.000000,0.299969,-3.937877,0.000000,0.000432,-2.023809,0.000000,0.000000,0.000000
1756645494898,0.000000,0.299974,-3.965338,0.000000,0.000345,-2.023809,0.000000,0.000000,0.000000
1756645494902,0.000000,0.299975,-3.972334,0.000000,0.000345,-2.023809,0.000000,0.000000,0.000000
1756645494915,0.000000,0.299979,-3.999042,0.000000,0.000276,-2.023809,0.000000,0.000000,0.000000
1756645494918,0.000000,0.299980,-4.005081,0.000000,0.000276,-2.023809,0.000000,0.000000,0.000000
1756645494932,0.000000,0.299983,-4.032771,0.000000,0.000221,-2.023809,0.000000,0.000000,0.000000
1756645494935,0.000000,0.299984,-4.039120,0.000000,0.000221,-2.023809,0.000000,0.000000,0.000000
1756645494948,0.000000,0.299987,-4.066551,0.000000,0.000177,-2.023809,0.000000,0.000000,0.000000
1756645494951,0.000000,0.299987,-4.072653,0.000000,0.000177,-2.023809,0.000000,0.000000,0.000000
1756645494965,0.000000,0.299989,-4.100255,0.000000,0.000140,-2.023809,0.000000,0.000000,0.000000
1756645494968,0.000000,0.299990,-4.106149,0.000000,0.000140,-2.023809,0.000000,0.000000,0.000000
1756645494982,0.000000,0.299991,-4.134052,0.000000,0.000113,-2.023809,0.000000,0.000000,0.000000
1756645494985,0.000000,0.299992,-4.139546,0.000000,0.000113,-2.023809,0.000000,0.000000,0.000000
1756645494999,0.000000,0.300731,-4.169445,0.000000,0.086613,-2.023809,0.000000,15.000000,0.000000
1756645495001,0.000000,0.300920,-4.173860,0.000000,0.086613,-2.023809,0.000000,15.000000,0.000000
1756645495015,0.000000,0.302752,-4.201294,0.000000,0.173113,-2.023809,0.000000,15.000000,0.000000
1756645495017,0.000000,0.303166,-4.206143,0.000000,0.173113,-2.023809,0.000000,15.000000,0.000000
1756645495032,0.000000,0.306316,-4.235193,0.000000,0.259613,-2.023809,0.000000,15.000000,0.000000
1756645495035,0.000000,0.307084,-4.241182,0.000000,0.259613,-2.023809,0.000000,15.000000,0.000000
1756645495048,0.000000,0.311300,-4.268881,0.000000,0.346113,-2.023809,0.000000,15.000000,0.000000
1756645495055,0.000000,0.313684,-4.282818,0.000000,0.346113,-2.023809,0.000000,15.000000,0.000000
1756645495065,0.000000,0.317714,-4.302527,0.000000,0.432613,-2.023809,0.000000,15.000000,0.000000
1756645495067,0.000000,0.318741,-4.307334,0.000000,0.432613,-2.023809,0.000000,15.000000,0.000000
1756645495082,0.000000,0.325588,-4.336278,0.000000,0.519113,-2.023809,0.000000,15.000000,0.000000
1756645495098,0.000000,0.334908,-4.370033,0.000000,0.605613,-2.023809,0.000000,15.000000,0.000000
1756645495115,0.000000,0.345628,-4.403664,0.000000,0.692113,-2.023809,0.000000,15.000000,0.000000
1756645495132,0.000000,0.357804,-4.437351,0.000000,0.778613,-2.023809,0.000000,15.000000,0.000000
1756645495148,0.000000,0.371442,-4.471096,0.000000,0.865113,-2.023809,0.000000,15.000000,0.000000
1756645495165,0.000000,0.386591,-4.504983,0.000000,0.951613,-2.023809,0.000000,15.000000,0.000000
1756645495182,0.000000,0.403101,-4.538690,0.000000,1.038113,-2.023809,0.000000,15.000000,0.000000
1756645495185,0.000000,0.406948,-4.546190,0.000000,1.038113,-2.023809,0.000000,15.000000,0.000000
1756645495198,0.000000,0.421035,-4.572367,0.000000,1.124613,-2.023809,0.000000,15.000000,0.000000
1756645495201,0.000000,0.424328,-4.578293,0.000000,1.124613,-2.023809,0.000000,15.000000,0.000000
1756645495215,0.000000,0.440439,-4.606099,0.000000,1.211113,-2.023809,0.000000,15.000000,0.000000
1756645495218,0.000000,0.444215,-4.612408,0.000000,1.211113,-2.023809,0.000000,15.000000,0.000000
1756645495232,0.000000,0.461324,-4.639892,0.000000,1.297613,-2.023809,0.000000,15.000000,0.000000
1756645495235,0.000000,0.466070,-4.647294,0.000000,1.297613,-2.023809,0.000000,15.000000,0.000000
1756645495248,0.000000,0.483651,-4.673677,0.000000,1.384113,-2.023809,0.000000,15.000000,0.000000
1756645495252,0.000000,0.488888,-4.681336,0.000000,1.384113,-2.023809,0.000000,15.000000,0.000000
1756645495265,0.000000,0.507330,-4.707334,0.000000,1.470613,-2.023809,0.000000,15.000000,0.000000
1756645495269,0.000000,0.512389,-4.714295,0.000000,1.470613,-2.023809,0.000000,15.000000,0.000000
1756645495282,0.000000,0.532452,-4.741000,0.000000,1.557113,-2.023809,0.000000,15.000000,0.000000
1756645495285,0.000000,0.537360,-4.747378,0.000000,1.557113,-2.023809,0.000000,15.000000,0.000000
1756645495298,0.000000,0.559134,-4.774818,0.000000,1.643613,-2.023809,0.000000,15.000000,0.000000
1756645495301,0.000000,0.564146,-4.780990,0.000000,1.643613,-2.023809,0.000000,15.000000,0.000000
1756645495315,0.000000,0.587105,-4.808449,0.000000,1.730113,-2.023809,0.000000,15.000000,0.000000
1756645495318,0.000000,0.592695,-4.814988,0.000000,1.730113,-2.023809,0.000000,15.000000,0.000000
1756645495332,0.000000,0.616620,-4.842204,0.000000,1.816613,-2.023809,0.000000,15.000000,0.000000
1756645495335,0.000000,0.622109,-4.848318,0.000000,1.816613,-2.023809,0.000000,15.000000,0.000000
1756645495348,0.000000,0.647577,-4.875956,0.000000,1.903113,-2.023809,0.000000,15.000000,0.000000
1756645495352,0.000000,0.654333,-4.883140,0.000000,1.903113,-2.023809,0.000000,15.000000,0.000000
1756645495367,0.000000,0.683242,-4.913029,0.000000,1.989613,-2.023809,0.000000,15.000000,0.000000
1756645495369,0.000000,0.687522,-4.917383,0.000000,1.989613,-2.023809,0.000000,15.000000,0.000000
